Ticker,Papel,Cotação,Tipo,Data últ cot,Empresa,Min 52 sem,Setor,Max 52 sem,Subsetor,Vol $ méd (2m),Valor de mercado,Últ balanço processado,Valor da firma,Nro. Ações,Dia,P/L,LPA,Mês,P/VP,VPA,30 dias,P/EBIT,Marg. Bruta,12 meses,PSR,Marg. EBIT,2024,P/Ativos,Marg. Líquida,2023,P/Cap. Giro,EBIT / Ativo,2022,P/Ativ Circ Liq,ROIC,2021,Div. Yield,ROE,2020,EV / EBITDA,Liquidez Corr,2019,EV / EBIT,Div Br/ Patrim,,Cres. Rec (5a),Giro Ativos,Ativo,Dív. Bruta,Disponibilidades,Dív. Líquida,Ativo Circulante,Patrim. Líq,Receita Líquida,EBIT,Lucro Líquido,2018,2017,2016,2015,2014,2013,Depósitos,Cart. de Crédito,Result Int Financ,Rec Serviços,1,-1,-2,-3,-4,2012,2011,2010
SCAR4,SCAR4,"10,00",PN,22/08/2006,SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A. PN,"0,00",Exploração de Imóveis,"0,00",Exploração de Imóveis,0,577.370,30/09/2024,1.144.520.000,57.737.000,"0,00%","0,00","4.324,83","0,00%","0,00","28.933,80","0,00%","0,00","46,5%","0,00%","0,00","36,8%",,"0,00","22,1%",,"0,00","13,7%",,"0,00","14,3%",,"0,0%","14,9%",,"2,48","3,47",,"2,77","0,76",,"37,4%","0,37",3.011.840.000,1.274.480.000,130.536.000,1.143.940.000,629.835.000,1.670.550.000,66.938.000,18.226.000,-11.473.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
SCLO3,SCLO3,"14,10",ON,24/05/2011,SCHLOSSER TECIDOS ON,"0,00","Tecidos, Vestuário e Calçados","0,00",Fios e Tecidos,0,13.536.000,30/09/2024,13.556.100,960.000,"0,00%","-161,14","-0,09","0,00%","-96,94","-0,15","0,00%","-161,14",-,"0,00%",-,-,,"280,04","0,0%",,"-93,32","-173,8%",,"-87,50","-206,0%",,"0,0%","60,2%",,"-161,38","0,19",,"-161,38","-0,19",,-,-,48.336,27.153,7.040,20.113,33.279,-139.635,0,-8.541,21.635,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
SCLO4,SCLO4,"0,41",PN,01/03/2017,SCHLOSSER TECIDOS PN,"0,00","Tecidos, Vestuário e Calçados","0,00",Fios e Tecidos,0,393.600,30/09/2024,413.713,960.000,"0,00%","-4,69","-0,09","0,00%","-2,82","-0,15","0,00%","-4,69",-,"0,00%",-,-,,"8,14","0,0%",,"-2,71","-173,8%","0,00%","-2,54","-206,0%","0,00%","0,0%","60,2%","0,00%","-4,93","0,19","0,00%","-4,93","-0,19",,-,-,48.336,27.153,7.040,20.113,33.279,-139.635,0,-8.541,21.635,"0,00%","-77,35%",,,,,,,,,,,,,,,,
SDIA3,SDIA3,"6,42",ON N1,21/09/2009,SADIA ON N1,"0,00",Alimentos Processados,"0,00",Carnes e Derivados,0,4.320.350.000,30/06/2009,10.489.300.000,672.951.000,"0,00%","-1,59","-4,03","0,00%","9,41","0,68","0,00%","9,53","22,1%","0,00%","0,40","4,2%",,"0,42","-25,1%",,"-3,29","4,4%",,"-0,83","5,9%",,"0,0%","-590,7%",,"23,15","0,78",,"23,15","17,27",,"13,4%","1,05",10.346.200.000,7.928.680.000,1.759.730.000,6.168.960.000,4.638.120.000,459.230.000,2.572.750.000,131.614.000,346.325.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
SDIA4,SDIA4,"6,42",PN N1,21/09/2009,SADIA PN N1,"0,00",Alimentos Processados,"0,00",Carnes e Derivados,0,4.320.350.000,30/06/2009,10.489.300.000,672.951.000,"0,00%","-1,59","-4,03","0,00%","9,41","0,68","0,00%","9,53","22,1%","0,00%","0,40","4,2%",,"0,42","-25,1%",,"-3,29","4,4%",,"-0,83","5,9%",,"0,0%","-590,7%",,"23,15","0,78",,"23,15","17,27",,"13,4%","1,05",10.346.200.000,7.928.680.000,1.759.730.000,6.168.960.000,4.638.120.000,459.230.000,2.572.750.000,131.614.000,346.325.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
SEBB11,SEBB11,"23,27",UNT N2,18/03/2011,SEB - SISTEMA EDUCACIONAL BRASILEIRO S/A UNT N2,"0,00",Diversos,"0,00",Serviços Educacionais,0,939.556.000,30/09/2010,930.389.000,282.634.000,"0,00%","28,01","0,83","0,00%","6,44","3,61","0,00%","23,96","42,2%","0,00%","2,21","9,2%",,"5,28","7,4%",,"24,65","22,0%",,"28,94","24,1%",,"0,0%","23,0%",,"23,73","2,44",,"23,73","0,01",,"50,0%","2,38",177.968.000,765.000,9.932.000,-9.167.000,64.651.000,145.783.000,72.910.000,-2.778.000,-6.861.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
SEBB3,SEBB3,"0,00",ON N2,30/12/1899,SEB - SISTEMA EDUCACIONAL BRASILEIRO S/A ON N2,"0,00",Diversos,"0,00",Serviços Educacionais,0,0,30/09/2010,-9.167.000,282.634.000,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,"42,2%","0,00%",-,"9,2%",,-,"7,4%",,-,"22,0%",,-,"24,1%",,"0,0%","23,0%",,"-0,23","2,44",,"-0,23","0,01",,"50,0%","2,38",177.968.000,765.000,9.932.000,-9.167.000,64.651.000,145.783.000,72.910.000,-2.778.000,-6.861.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
SEBB4,SEBB4,"0,00",PN N2,30/12/1899,SEB - SISTEMA EDUCACIONAL BRASILEIRO S/A PN N2,"0,00",Diversos,"0,00",Serviços Educacionais,0,0,30/09/2010,-9.167.000,282.634.000,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,"42,2%","0,00%",-,"9,2%",,-,"7,4%",,-,"22,0%",,-,"24,1%",,"0,0%","23,0%",,"-0,23","2,44",,"-0,23","0,01",,"50,0%","2,38",177.968.000,765.000,9.932.000,-9.167.000,64.651.000,145.783.000,72.910.000,-2.778.000,-6.861.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
SEDU3,SEDU3,"23,80",ON,20/05/2019,SOMOS EDUCA ON,"21,95",,"24,55",,0,6.238.670.000,31/03/2019,7.963.710.000,262.129.000,"0,00%","-13,36","-1,78","0,00%","15,00","1,59","0,00%","-22,47","48,4%","8,18%","3,44","-15,3%",,"1,53","-25,7%",,"57,90","-6,8%",,"-2,67","-8,2%",,"0,0%","-112,3%","0,00%","-69,64","1,09","8,18%","-28,68","4,67",,"10,9%","0,44",4.075.470.000,1.941.720.000,216.679.000,1.725.040.000,1.324.330.000,415.869.000,513.704.000,117.137.000,45.541.000,"49,05%","88,03%","-42,49%","20,05%",,,,,,,,,,,,,,
SEER3,SEER3,"6,15",ON NM,29/11/2024,SER EDUCA ON NM,"4,60",Diversos,"8,65",Serviços Educacionais,4.053.180,791.640.000,30/09/2024,1.392.680.000,128.722.000,"0,00%","22,79","0,27","-9,02%","0,64","9,54","0,16%","2,64","55,2%","-3,91%","0,41","15,4%","-21,76%","0,23","1,8%","75,84%","6,36","8,7%","-57,39%","-0,59","9,6%","-31,12%","0,0%","2,8%","-42,60%","2,69","1,17","91,51%","4,65","0,71",,"12,0%","0,57",3.424.490.000,870.548.000,269.504.000,601.044.000,859.347.000,1.228.580.000,474.599.000,64.471.000,-2.311.000,,,,,,,,,,,,,,,,,,
SEMP3,SEMP3,"16,86",ON,07/11/2008,SEMP TOSHIBA ON,"0,00",Comércio,"0,00",Eletrodomésticos,0,161.603.000,30/09/2008,148.630.000,9.585.000,"0,00%","-8,12","-2,08","0,00%","1,36","12,36","0,00%","-4,42","-16,6%","0,00%","15,08","-341,0%",,"1,20","-185,8%",,"15,67","-27,1%",,"15,67","-30,2%",,"0,0%","-16,8%",,"-4,07","1,64",,"-4,07","0,00",,"-10,4%","0,08",134.601.000,16.000,12.989.000,-12.973.000,26.470.000,118.441.000,1.551.000,-6.764.000,-2.436.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
SEQL3,SEQL3,"3,55",ON NM,29/11/2024,SEQUOIA LOG ON NM,"3,05",Serviços Diversos,"15,80",Serviços Diversos,5.716.510,80.959.800,30/06/2024,599.040.000,22.805.600,"2,31%","-0,10","-35,70","-7,79%","0,14","26,04","-5,33%","-0,13","-11,5%","-62,24%","0,13","-102,8%","-53,29%","0,04","-133,9%","-87,03%","-0,20","-31,4%","-78,50%","-0,08","-35,3%","-37,96%","0,0%","-137,1%","84,86%","-1,25","0,48","0,00%","-0,96","0,95",,"-22,8%","0,31",1.993.310.000,562.276.000,44.196.000,518.080.000,372.123.000,593.879.000,243.405.000,-87.143.000,-118.799.000,,,,,,,,,,,,,,,,,,
SFSA3,SFSA3,"0,00",ON N1,30/12/1899,Sofisa ON N1,"0,00",Intermediários Financeiros,"0,00",Bancos,0,0,30/09/2016,-,137.747.000,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,-,"0,00%",-,-,,-,"0,0%",,-,"0,0%",,-,-,,"0,0%","6,3%",,-,-,,-,-,,"0,1%",-,5.039.520.000,,,,,739.524.000,,,11.140.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",0,0,0,0,,,,,,,,
SFSA4,SFSA4,"4,40",PN N1,18/11/2016,Sofisa PN N1,"0,00",Intermediários Financeiros,"0,00",Bancos,0,606.087.000,30/09/2016,-,137.747.000,"0,00%","13,10","0,34","0,00%","0,82","5,37","0,00%",-,-,"0,00%",-,-,,-,"0,0%",,-,"0,0%",,-,-,,"0,0%","6,3%",,-,-,"0,00%",-,-,,"0,1%",-,5.039.520.000,,,,,739.524.000,,,11.140.000,"0,00%","0,00%","114,63%","-14,58%","20,60%",,0,0,0,0,,,,,,,,
SGAS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGAS4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGEN3,SGEN3,"5,00",ON,13/04/2011,SERGEN ON,"0,00",Construção Civil,"0,00",Incorporações,0,121.375.000,30/09/2011,124.011.000,24.275.000.000,"0,00%","0,00","0,00","0,00%","0,77","6,47","0,00%","-31,73","32,3%","0,00%","593,76","-1.871,2%",,"0,49",-,,"-8,34","-1,6%",,"-2,01","-1,6%",,"0,0%",-,,"-32,42","0,65",,"-32,42","0,02",,"-59,8%","0,00",246.028.000,2.865.510,229.337,2.636.180,27.458.100,156.981.000,9.096,-452.585,219.776,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
SGEN4,SGEN4,"0,60",PN,04/04/2013,SERGEN PN,"0,00",Construção Civil,"0,00",Incorporações,0,14.565.000,30/09/2011,17.201.200,24.275.000.000,"0,00%","0,00","0,00","0,00%","0,09","6,47","0,00%","-3,81","32,3%","0,00%","71,25","-1.871,2%",,"0,06",-,,"-1,00","-1,6%",,"-0,24","-1,6%",,"0,0%",-,,"-4,50","0,65",,"-4,50","0,02",,"-59,8%","0,00",246.028.000,2.865.510,229.337,2.636.180,27.458.100,156.981.000,9.096,-452.585,219.776,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
SGPS3,SGPS3,"1,64",ON NM,15/08/2024,Springs ON NM,"1,48","Tecidos, Vestuário e Calçados","10,65",Fios e Tecidos,1.923,16.400.000,30/09/2023,1.021.210.000,10.000.000,"0,00%","-0,02","-83,55","0,00%","-0,03","-46,92","0,00%","-0,04","-4,0%","-84,53%","0,02","-60,8%","-75,15%","0,01","-114,9%","-2,22%","-0,02","-20,0%","-72,51%","-0,01","-24,1%","-36,97%","0,0%","178,0%","-36,62%","-2,94","0,38","51,73%","-2,31","-2,35",,"0,2%","0,33",2.208.040.000,1.102.530.000,97.711.000,1.004.810.000,586.056.000,-469.245.000,165.468.000,-71.274.000,-173.772.000,,,,,,,,,,,,,,,,,,
SHOW3,SHOW3,"0,80",ON NM,29/11/2024,TIME FOR FUN ON NM,"0,71",Viagens e Lazer,"2,90",Produção de Eventos e Shows,137.648,53.930.400,30/09/2024,31.031.400,67.413.000,"12,68%","-2,93","-0,27","-12,09%","0,35","2,30","-15,79%","202,75","9,8%","-61,54%","0,12","0,1%","-62,09%","0,12","-4,1%","-11,72%","1,66","0,1%","-35,92%","-1,43","0,1%","-6,05%","0,0%","-11,9%","-36,20%","5,85","1,15","-12,71%","116,66","0,51",,"85,6%","1,04",448.402.000,79.618.000,102.517.000,-22.899.000,251.859.000,154.898.000,38.365.000,-6.819.000,-14.913.000,,,,,,,,,,,,,,,,,,
SHUL4,SHUL4,"5,60",PN,29/11/2024,SCHULZ PN,"5,60",Máquinas e Equipamentos,"6,77","Motores, Compressores e Outros",2.844.450,2.001.300.000,30/09/2024,1.791.680.000,357.375.000,"-0,71%","7,36","0,76","-9,68%","1,43","3,92","-11,11%","8,50","25,8%","-19,80%","1,03","12,1%","-16,44%","0,80","14,0%","56,78%","1,73","9,4%","16,78%","3,50","15,6%","26,72%","7,8%","19,4%","36,27%","5,89","3,18","47,04%","7,61","0,46",,"17,9%","0,77",2.513.670.000,647.528.000,857.147.000,-209.619.000,1.685.560.000,1.399.880.000,526.890.000,57.119.000,77.766.000,,,,,,,,,,,,,,,,,,
SIMH3,SIMH3,"4,62",ON NM,29/11/2024,SIMPAR ON NM,"4,62",Holdings Diversificadas,"9,82",Holdings Diversificadas,22.419.700,4.033.450.000,30/09/2024,45.318.000.000,873.041.000,"-0,22%","-12,22","-0,38","-15,69%","1,22","3,80","-15,07%","0,69","24,3%","-43,66%","0,10","15,0%","-52,02%","0,05","-0,9%","42,84%","0,43","7,2%","-38,21%","-0,09","9,7%","33,81%","0,0%","-9,9%","20,74%","4,71","1,50","0,00%","7,76","16,66",,"46,2%","0,48",80.918.900.000,55.291.600.000,14.007.100.000,41.284.500.000,27.842.400.000,3.319.230.000,10.865.600.000,1.841.780.000,10.844.000,,,,,,,,,,,,,,,,,,
SJOS3,SJOS3,"1,19",ON,21/09/2010,SÃO JOSÉ ON,"0,00","Tecidos, Vestuário e Calçados","0,00",Fios e Tecidos,0,16.065.000,30/09/2024,40.626.000,13.500.000,"0,00%","1,89","0,63","0,00%","-0,09","-13,54","0,00%","-20,57","90,5%","0,00%","17,65","-85,8%",,"5,17","931,9%",,"-0,09","-25,1%",,"-0,09","1,9%",,"0,0%","-4,6%",,"-52,02","0,02",,"-52,02","-0,14",,"-15,3%","0,29",3.107.000,25.400.000,839.000,24.561.000,3.127.000,-182.729.000,446.000,214.000,-2.091.000,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
SJOS4,SJOS4,"0,09",PN,01/03/2017,SÃO JOSÉ PN,"0,00","Tecidos, Vestuário e Calçados","0,00",Fios e Tecidos,0,1.215.000,30/09/2024,25.776.000,13.500.000,"0,00%","0,14","0,63","0,00%","-0,01","-13,54","0,00%","-1,56","90,5%","0,00%","1,34","-85,8%",,"0,39","931,9%",,"-0,01","-25,1%","0,00%","-0,01","1,9%","0,00%","0,0%","-4,6%","0,00%","-33,00","0,02","0,00%","-33,00","-0,14",,"-15,3%","0,29",3.107.000,25.400.000,839.000,24.561.000,3.127.000,-182.729.000,446.000,214.000,-2.091.000,"0,00%","50,00%",,,,,,,,,,,,,,,,
SLCE3,SLCE3,"17,41",ON NM,29/11/2024,SLC Agricola ON NM,"16,74",Agropecuária,"19,38",Agricultura,37.144.000,7.718.370.000,30/09/2024,11.886.900.000,443.330.000,"-0,63%","19,21","0,91","0,35%","1,56","11,18","1,22%","6,59","24,9%","-3,26%","1,02","15,5%","-3,28%","0,46","5,0%","-5,86%","2,34","7,0%","20,86%","-2,11","8,3%","67,52%","5,1%","8,1%","14,63%","8,27","1,71","17,04%","10,15","1,19",,"22,7%","0,45",16.798.700.000,5.899.620.000,1.731.080.000,4.168.540.000,7.923.960.000,4.957.970.000,1.651.830.000,87.937.000,857.000,,,,,,,,,,,,,,,,,,
SLCP3,SLCP3,"610,02",ON,02/05/2005,SULACAP ON,"0,00",,"0,00",,0,0,30/09/2004,-,0,"0,00%","0,00","0,00","0,00%","0,00","0,00","0,00%",-,-,"0,00%",-,-,,-,-,,-,"0,0%",,-,-,,"0,0%",-,,-,-,,-,-,,-,-,0,0,0,0,0,0,0,0,0,"0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,
SLED3,SLED3,"3,21",ON,04/10/2023,EDITORA SARAIVA ON,"3,21",Comércio,"8,21",Produtos Diversos,0,30.928.400,30/06/2023,66.812.400,9.635.000,"0,00%","0,45","7,15","0,00%","-0,08","-39,57","0,00%","-0,44","47,9%","-57,20%","0,42","-93,8%","0,00%","0,48","92,7%","-51,36%","-0,20","-108,3%","-49,81%","-0,07","-2.259,9%","-65,76%","0,0%","-18,1%","-75,74%","-1,18","0,12","197,47%","-0,96","-0,09",,"-48,7%","1,15",64.369.000,35.982.000,98.000,35.884.000,21.688.000,-381.277.000,7.432.000,-11.782.000,-17.552.000,,,,,,,,,,,,,,,,,,
SLED4,SLED4,"1,60",PN,04/10/2023,EDITORA SARAIVA PN,"0,97",Comércio,"3,84",Produtos Diversos,0,15.416.000,30/06/2023,51.300.000,9.635.000,"0,00%","0,22","7,15","0,00%","-0,04","-39,57","0,00%","-0,22","47,9%","66,67%","0,21","-93,8%","0,00%","0,24","92,7%","-33,05%","-0,10","-108,3%","-58,33%","-0,04","-2.259,9%","-72,27%","0,0%","-18,1%","-70,09%","-0,90","0,12","1,42%","-0,74","-0,09",,"-48,7%","1,15",64.369.000,35.982.000,98.000,35.884.000,21.688.000,-381.277.000,7.432.000,-11.782.000,-17.552.000,,,,,,,,,,,,,,,,,,
SMFT3,SMFT3,"18,22",ON NM,29/11/2024,SMART FIT ON NM,"18,22",Viagens e Lazer,"26,93",Atividades Esportivas,49.711.400,10.681.300.000,30/09/2024,12.890.400.000,586.242.000,"-0,82%","11,80","1,54","-17,44%","2,03","8,97","-15,57%","9,28","41,0%","-18,10%","2,07","22,2%","-29,77%","0,65","17,6%","94,86%","6,29","7,0%","-15,06%","-1,49","8,8%","-48,39%","1,0%","17,2%","0,00%","5,18","1,75","0,00%","11,20","0,98",,"33,1%","0,32",16.388.100.000,5.176.270.000,2.967.230.000,2.209.040.000,3.952.120.000,5.259.470.000,1.422.130.000,325.914.000,85.747.000,,,,,,,,,,,,,,,,,,
SMLE3,SMLE3,"92,82",ON NM,20/10/2017,SMILES ON NM,"0,00",,"0,00",,0,11.496.400.000,30/06/2017,11.374.600.000,123.857.000,"0,00%","18,88","4,92","0,00%","21,91","4,24","0,00%","16,50","49,3%","0,00%","6,63","40,2%",,"6,48","35,1%",,"-124,00","39,3%",,"-42,31","46,2%",,"0,0%","116,0%",,"13,20","0,91","0,00%","16,32",-,,"36,8%","0,98",1.774.930.000,0,121.774.000,-121.774.000,978.471.000,524.731.000,441.717.000,168.625.000,146.240.000,"-94,53%","123,29%","38,24%","-21,61%","78,67%",,,,,,,,,,,,,
SMLS3,SMLS3,"22,40",ON NM,04/06/2021,SMILES ON NM,"21,30",Diversos,"22,79",Programas de Fidelização,0,2.781.160.000,30/06/2021,2.716.440.000,124.159.000,"0,00%","10,78","2,08","0,00%","4,09","5,47","0,00%","10,37","85,2%","3,13%","4,21","40,6%",,"1,02","39,1%",,"18,78","9,8%","0,00%","-6,72","10,7%","13,58%","0,0%","38,0%","-35,60%","9,06","1,10","-3,73%","10,13",-,,"-22,2%","0,24",2.734.720.000,0,64.721.000,-64.721.000,1.641.480.000,679.678.000,164.179.000,68.303.000,70.233.000,"-39,35%","-16,59%",,,,,,,,,,,,,,,,
SMTO3,SMTO3,"25,40",ON NM,29/11/2024,SAO MARTINHO ON NM,"24,24",Alimentos Processados,"33,55",Açucar e Alcool,33.332.500,8.443.850.000,30/09/2024,16.088.500.000,332.435.000,"1,84%","7,46","3,40","-1,82%","1,29","19,76","0,12%","7,59","23,1%","-21,53%","1,11","14,6%","-11,01%","0,40","14,9%","14,41%","2,48","5,2%","-20,39%","-1,07","6,2%","34,00%","3,7%","17,2%","18,21%","4,46","2,01","32,00%","14,46","1,56",,"15,4%","0,36",21.205.800.000,10.229.500.000,2.584.880.000,7.644.650.000,6.764.000.000,6.567.680.000,1.958.410.000,397.962.000,187.449.000,,,,,,,,,,,,,,,,,,
SNSL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SNSY5,SNSY5,"4,59",PNA,29/11/2024,SANSUY S.A. INDÚSTRIA DE PLÁSTICOS PNA,"3,53",Materiais Diversos,"6,78",Materiais Diversos,19.751,35.416.400,30/09/2024,192.713.000,7.716.000,"-0,65%","-0,53","-8,69","-8,02%","-0,02","-254,38","-8,02%","0,92","26,6%","20,79%","0,04","4,1%","19,84%","0,07","-7,1%","13,99%","-17,39","7,1%","-35,76%","-0,02","8,3%","-16,72%","0,0%","3,4%","134,14%","3,50","0,99","127,87%","5,02","-0,09",,"16,9%","1,71",542.903.000,171.256.000,13.959.000,157.297.000,326.727.000,-1.962.800.000,258.201.000,17.210.000,-47.566.000,,,,,,,,,,,,,,,,,,
SOJA3,SOJA3,"11,24",ON NM,29/11/2024,BOA SAFRA ON NM,"10,85",Agropecuária,"18,74",Agricultura,7.700.420,1.521.020.000,30/09/2024,1.412.960.000,135.322.000,"3,59%","6,76","1,66","-9,21%","1,16","9,65","-8,91%","7,83","15,4%","-23,97%","0,88","11,3%","-30,01%","0,53","17,1%","64,84%","1,26","6,8%","-33,86%","1,58","9,2%","9,38%","7,6%","17,2%","0,00%","6,80","2,67","0,00%","7,27","0,29",,"26,0%","0,60",2.862.760.000,379.808.000,487.865.000,-108.057.000,1.935.160.000,1.305.840.000,727.380.000,74.759.000,35.038.000,,,,,,,,,,,,,,,,,,
SOMA3,SOMA3,"5,94",ON NM,31/07/2024,GRUPO SOMA ON NM,"5,53",Comércio,"8,21","Tecidos, Vestuário e Calçados",0,4.661.400.000,31/03/2024,5.779.680.000,784.747.000,"0,00%","-2,81","-2,11","0,00%","0,80","7,40","0,00%","7,45","56,8%","-7,33%","0,87","11,6%","-20,27%","0,49","-30,8%","-25,63%","2,01","6,5%","-19,74%","19,87","7,8%","-4,93%","0,0%","-28,5%","20,57%","6,13","2,36","0,00%","9,24","0,33",,"58,9%","0,56",9.594.560.000,1.889.210.000,770.925.000,1.118.290.000,4.019.490.000,5.809.620.000,1.219.650.000,78.048.000,9.207.000,,,,,,,,,,,,,,,,,,
SOND3,SOND3,"47,00",ON,10/10/2024,SONDOTECNICA S/A. ON,"47,00",Construção e Engenharia,"47,00",Engenharia Consultiva,219,115.526.000,30/09/2024,85.178.000,2.458.000,"0,00%","9,83","4,78","0,00%","1,93","24,34","0,00%","3,99","32,5%","0,00%","0,66","16,6%","0,00%","0,97","6,8%","57,43%","3,24","24,2%","14,45%","9,63","33,1%","0,00%","9,8%","19,6%","0,00%","2,54","1,99","-11,95%","2,94",-,,"33,3%","1,46",119.678.000,0,30.348.000,-30.348.000,71.875.000,59.832.000,49.240.000,12.211.000,6.636.000,,,,,,,,,,,,,,,,,,
SOND5,SOND5,"40,01",PNA,28/11/2024,SONDOTECNICA S/A. PNA,"40,01",Construção e Engenharia,"54,95",Engenharia Consultiva,421,98.344.600,30/09/2024,67.996.600,2.458.000,"0,00%","8,37","4,78","-14,87%","1,64","24,34","-14,87%","3,40","32,5%","-20,57%","0,56","16,6%","-19,10%","0,82","6,8%","100,52%","2,75","24,2%","0,72%","8,20","33,1%","-15,41%","12,6%","19,6%","42,11%","2,03","1,99","128,49%","2,35",-,,"33,3%","1,46",119.678.000,0,30.348.000,-30.348.000,71.875.000,59.832.000,49.240.000,12.211.000,6.636.000,,,,,,,,,,,,,,,,,,
SOND6,SOND6,"47,00",PNB,10/10/2024,SONDOTECNICA S/A. PNB,"45,80",Construção e Engenharia,"55,00",Engenharia Consultiva,109,115.526.000,30/09/2024,85.178.000,2.458.000,"0,00%","9,83","4,78","0,00%","1,93","24,34","0,00%","3,99","32,5%","-5,33%","0,66","16,6%","-5,33%","0,97","6,8%","106,42%","3,24","24,2%","6,07%","9,63","33,1%","4,05%","10,7%","19,6%","2,96%","2,54","1,99","220,51%","2,94",-,,"33,3%","1,46",119.678.000,0,30.348.000,-30.348.000,71.875.000,59.832.000,49.240.000,12.211.000,6.636.000,,,,,,,,,,,,,,,,,,
SPRI3,SPRI3,"10,51",ON,09/09/2020,SPRINGER ON,"10,01",,"25,00",,0,26.579.800,30/06/2020,23.541.800,2.529.000,"0,00%","-1,61","-6,54","0,00%","1,19","8,87","0,00%","-3,07",-,"-61,78%",-,-,,"1,14","0,0%",,"2,23","-37,3%",,"2,36","-42,9%","0,00%","0,0%","-73,8%","7,57%","-2,74","66,47","35,51%","-2,72",-,,"-7,3%",-,23.251.000,0,3.038.000,-3.038.000,12.097.000,22.420.000,0,-5.444.000,-12.484.000,"-24,03%","0,85%","-5,90%",,,,,,,,,,,,,,,
SPRI5,SPRI5,"8,52",PNA,02/09/2020,SPRINGER PNA,"8,46",,"18,00",,0,21.547.100,30/06/2020,18.509.100,2.529.000,"0,00%","-1,30","-6,54","0,00%","0,96","8,87","0,00%","-2,49",-,"-51,31%",-,-,,"0,93","0,0%",,"1,81","-37,3%",,"1,91","-42,9%","0,00%","0,0%","-73,8%","-16,88%","-2,15","66,47","210,61%","-2,14",-,,"-7,3%",-,23.251.000,0,3.038.000,-3.038.000,12.097.000,22.420.000,0,-5.444.000,-12.484.000,"-58,75%","-2,56%","-55,62%",,,,,,,,,,,,,,,
SPRI6,SPRI6,"11,00",PNB,27/08/2020,SPRINGER PNB,"10,80",,"22,00",,0,27.819.000,30/06/2020,24.781.000,2.529.000,"0,00%","-1,68","-6,54","0,00%","1,24","8,87","0,00%","-3,21",-,"-46,34%",-,-,,"1,20","0,0%",,"2,33","-37,3%",,"2,47","-42,9%","0,00%","0,0%","-73,8%","10,22%","-2,88","66,47","-33,47%","-2,86",-,,"-7,3%",-,23.251.000,0,3.038.000,-3.038.000,12.097.000,22.420.000,0,-5.444.000,-12.484.000,"0,00%","0,00%","6,45%",,,,,,,,,,,,,,,
SQIA3,SQIA3,"27,37",ON,01/11/2023,SINQIA ON,"26,35",Programas e Serviços,"27,46",Programas e Serviços,0,2.406.970.000,30/09/2023,2.599.670.000,87.942.000,"0,00%","-110,33","-0,25","0,00%","3,70","7,40","0,00%","62,33","42,2%","2,66%","3,59","5,8%","0,00%","1,49","-2,9%","82,63%","25,87","2,4%","-8,76%","-3,84","2,8%","-29,61%","0,0%","-3,4%","-3,32%","18,50","1,43","287,66%","67,32","0,65",,"46,3%","0,41",1.614.890.000,424.972.000,232.270.000,192.702.000,307.450.000,650.717.000,172.904.000,23.622.000,-19.984.000,,,,,,,,,,,,,,,,,,
