Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação Judicial
RUMO S.A.,RAIL3,20.73,22.92,"30,11%",188720000.0,FASE OPERACIONAL
IRANI,RANI3,7.37,9.74,"18,84%",17410000.0,FASE OPERACIONAL
RANDON PART,RAPT3,12.25,5.24,"20,31%",278260.0,FASE OPERACIONAL
RANDON PART,RAPT4,14.79,5.24,"20,31%",39540000.0,FASE OPERACIONAL
RECRUSUL,RCSL3,7.46,203.86,"3,60%",14210000.0,FASE OPERACIONAL
RECRUSUL,RCSL4,1.65,203.86,"3,60%",4120000.0,FASE OPERACIONAL
RNI,RDNI3,11.16,36.81,"6,91%",433430.0,FASE OPERACIONAL
REDE D OR,RDOR3,73.89,75.04,"13,54%",129490000.0,FASE OPERACIONAL
REDE ENERGIA,REDE3,7.95,10.22,"18,77%",221980.0,FASE OPERACIONAL
LOCALIZA,RENT3,63.2,26.43,"20,13%",320200000.0,FASE OPERACIONAL
RENOVA,RNEW11,13.1,-56.74,"-40,89%",114220.0,FASE OPERACIONAL
RENOVA,RNEW3,4.65,-56.74,"-40,89%",116830.0,FASE OPERACIONAL
RENOVA,RNEW4,4.17,-56.74,"-40,89%",202450.0,FASE OPERACIONAL
INDS ROMI,ROMI3,26.84,17.61,"12,38%",48340000.0,FASE OPERACIONAL
PET MANGUINH,RPMG3,4.74,-1.05,"-20,06%",1170000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
3R PETROLEUM,RRRP3,38.8,-49.05,"-31,79%",54560000.0,FASE OPERACIONAL
ROSSI RESID,RSID3,10.53,-2.98,"-320,37%",1880000.0,FASE OPERACIONAL
RIOSULENSE,RSUL4,255.11,0.94,"28,53%",82480.0,FASE OPERACIONAL
SANEPAR,SAPR11,20.65,5.78,"32,74%",41770000.0,FASE OPERACIONAL
SANEPAR,SAPR3,4.13,5.78,"32,74%",2730000.0,FASE OPERACIONAL
SANEPAR,SAPR4,4.16,5.78,"32,74%",19910000.0,FASE OPERACIONAL
GRUPO SBF,SBFG3,29.8,-82.27,"-3,90%",17590000.0,FASE OPERACIONAL
SABESP,SBSP3,42.1,9.2,"24,93%",142290000.0,FASE OPERACIONAL
SAO CARLOS,SCAR3,40.88,15.07,"64,59%",510150.0,FASE OPERACIONAL
SER EDUCA,SEER3,14.06,5.71,"25,09%",9960000.0,FASE OPERACIONAL
SEQUOIA LOG,SEQL3,22.17,84.84,"3,48%",20580000.0,FASE OPERACIONAL
SPRINGS,SGPS3,11.77,17.2,"4,74%",1200000.0,FASE OPERACIONAL
TIME FOR FUN,SHOW3,4.9,-3.23,"-778,33%",3320000.0,FASE OPERACIONAL
SCHULZ,SHUL4,10.25,10.11,"14,02%",4690000.0,FASE OPERACIONAL
SIMPAR,SIMH3,49.61,15.12,"15,06%",24840000.0,FASE OPERACIONAL
SLC AGRICOLA,SLCE3,48.2,9.04,"25,03%",63620000.0,FASE OPERACIONAL
SARAIVA LIVR,SLED3,1.0,-0.85,"-268,48%",721620.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
SARAIVA LIVR,SLED4,0.56,-0.85,"-268,48%",1030000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
SMILES,SMLS3,22.31,11.12,"34,48%",40430000.0,FASE OPERACIONAL
SAO MARTINHO,SMTO3,33.34,10.74,"35,23%",37100000.0,FASE OPERACIONAL
SANSUY,SNSY3,17.57,-6.48,"-5,56%",35290.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
SANSUY,SNSY5,6.3,-6.48,"-5,56%",157830.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
GRUPO SOMA,SOMA3,13.3,-168.36,"-2,87%",34090000.0,FASE OPERACIONAL
SONDOTECNICA,SOND3,40.2,4.05,"29,16%",42031.0,FASE OPERACIONAL
SONDOTECNICA,SOND5,52.74,4.05,"29,16%",3930.0,FASE OPERACIONAL
SONDOTECNICA,SOND6,58.0,4.05,"29,16%",97274.0,FASE OPERACIONAL
SINQIA,SQIA3,22.87,120.06,"5,62%",14200000.0,FASE OPERACIONAL
SANTOS BRP,STBP3,8.36,54.94,"11,70%",45090000.0,FASE OPERACIONAL
SUZANO S.A.,SUZB3,64.66,14.44,"33,06%",508230000.0,FASE OPERACIONAL
TAESA,TAEE11,39.83,5.53,"91,56%",91310000.0,FASE OPERACIONAL
TAESA,TAEE3,13.26,5.53,"91,56%",1340000.0,FASE OPERACIONAL
TAESA,TAEE4,13.3,5.53,"91,56%",3320000.0,FASE OPERACIONAL
TAURUS ARMAS,TASA3,24.1,5.37,"27,98%",2710000.0,FASE OPERACIONAL
TAURUS ARMAS,TASA4,24.96,5.37,"27,98%",64550000.0,FASE OPERACIONAL
TECNOSOLO,TCNO3,2.49,-315.34,,228000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
TECNOSOLO,TCNO4,2.0,-315.34,,353470.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
TECNISA,TCSA3,7.62,-8.14,"-61,48%",10570000.0,FASE OPERACIONAL
TECHNOS,TECN3,2.15,61.96,"1,32%",5230000.0,FASE OPERACIONAL
TEKA,TEKA3,49.0,149.43,"2,48%",7550.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
TEKA,TEKA4,17.38,149.43,"2,48%",121210.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
TELEBRAS,TELB3,75.5,-36.62,"-36,52%",45470.0,FASE OPERACIONAL
TELEBRAS,TELB4,31.08,-36.62,"-36,52%",229050.0,FASE OPERACIONAL
TENDA,TEND3,24.17,8.72,"11,89%",26720000.0,FASE OPERACIONAL
TERRA SANTA,TESA3,43.0,8.8,"16,93%",1350000.0,FASE OPERACIONAL
TRACK FIELD,TFCO4,12.37,18.4,"17,33%",1820000.0,FASE OPERACIONAL
TEGMA,TGMA3,21.96,13.09,"11,29%",11000000.0,FASE OPERACIONAL
TIM,TIMS3,12.02,8.02,"15,77%",67260000.0,FASE OPERACIONAL
TEKNO,TKNO4,59.0,1.85,"15,14%",4220.0,FASE OPERACIONAL
TOTVS,TOTS3,33.12,42.21,"15,98%",137440000.0,FASE OPERACIONAL
TRIUNFO PART,TPIS3,3.36,12.52,"19,26%",14020000.0,EM RECUPERAÇÃO EXTRAJUDICIAL
TRISUL,TRIS3,10.09,9.4,"23,01%",13220000.0,FASE OPERACIONAL
TRAN PAULIST,TRPL3,30.67,5.03,"116,52%",170050.0,FASE OPERACIONAL
TRAN PAULIST,TRPL4,27.1,5.03,"116,52%",42390000.0,FASE OPERACIONAL
TUPY,TUPY3,25.56,17.24,"5,65%",31410000.0,FASE OPERACIONAL
TEX RENAUX,TXRX3,34.0,22.8,"14,19%",15260.0,FASE OPERACIONAL
TEX RENAUX,TXRX4,9.5,22.8,"14,19%",45220.0,FASE OPERACIONAL
UNICASA,UCAS3,4.85,10.65,"14,51%",696490.0,FASE OPERACIONAL
ULTRAPAR,UGPA3,18.9,18.21,"2,23%",122190000.0,FASE OPERACIONAL
UNIPAR,UNIP3,77.96,6.03,"27,88%",2090000.0,FASE OPERACIONAL
UNIPAR,UNIP5,86.0,6.03,"27,88%",82570.0,FASE OPERACIONAL
UNIPAR,UNIP6,86.05,6.03,"27,88%",27910000.0,FASE OPERACIONAL
USIMINAS,USIM3,20.4,5.56,"24,81%",12460000.0,FASE OPERACIONAL
USIMINAS,USIM5,19.44,5.56,"24,81%",410750000.0,FASE OPERACIONAL
USIMINAS,USIM6,28.0,5.56,"24,81%",6130.0,FASE OPERACIONAL
VALE,VALE3,107.05,6.77,"34,21%",2650000000.0,FASE OPERACIONAL
VAMOS,VAMO3,49.7,30.79,"24,23%",21640000.0,FASE OPERACIONAL
VIVARA S.A.,VIVA3,27.77,34.59,"17,58%",26380000.0,FASE OPERACIONAL
VIVER,VIVR3,2.5,-3.31,"-234,87%",8610000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
TELEF BRASIL,VIVT3,44.39,12.72,"14,76%",111250000.0,FASE OPERACIONAL
VALID,VLID3,9.6,-13.4,"-6,19%",7290000.0,FASE OPERACIONAL
VULCABRAS,VULC3,8.91,44.64,"4,18%",5120000.0,FASE OPERACIONAL
VIAVAREJO,VVAR3,12.43,17.02,"5,38%",517140000.0,FASE OPERACIONAL
WEG,WEGE3,32.97,42.71,"16,94%",395860000.0,FASE OPERACIONAL
WHIRLPOOL,WHRL3,7.07,8.44,"10,92%",87660.0,FASE OPERACIONAL
WHIRLPOOL,WHRL4,8.07,8.44,"10,92%",207790.0,FASE OPERACIONAL
WIZ S.A.,WIZS3,11.15,4.35,"40,75%",29030000.0,FASE OPERACIONAL
WLM IND COM,WLMM3,25.0,9.58,"8,02%",9050.0,FASE OPERACIONAL
WLM IND COM,WLMM4,32.33,9.58,"8,02%",37720.0,FASE OPERACIONAL
YDUQS PART,YDUQ3,31.47,47.62,"6,74%",77980000.0,FASE OPERACIONAL
