Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
VALID,VLID3,9.01,7.92,9.0,6478680.0
VULCABRAS S/A.,VULC3,9.81,11.08,12.8,4498260.0
VIVEO,VVEO3,14.7,9.71,6.8,4105450.0
WEG SA,WEGE3,30.1,27.77,17.9,270258000.0
WESTWING,WEST3,2.59,-0.75,-23.0,2813150.0
WHIRLPOOL S.A.,WHRL3,5.55,8.24,8.4,37762.0
WHIRLPOOL S.A.,WHRL4,5.64,8.38,8.4,187582.0
WIZ S.A.,WIZS3,7.49,2.67,44.6,14218700.0
WLM,WLMM3,29.88,7.61,6.6,645.0
WLM,WLMM4,31.4,8.06,6.6,55204.0
YDUQS PART,YDUQ3,16.12,16.65,11.9,65009400.0
