Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
OUROFINO S/A,OFSA3,27.38,11.5,16.4,564106.0
OI,OIBR3,0.96,-9.86,-174.5,84615800.0
OI,OIBR4,1.56,-10.99,-174.5,1600330.0
OMEGA GER,OMGE3,30.81,25.79,27.2,56597700.0
ONCOCLINICAS,ONCO3,10.02,,,15768600.0
OCEANPACT,OPCT3,3.62,423.95,0.4,5448900.0
ORIZON,ORVR3,27.49,44.02,13.2,12864100.0
OSX BRASIL,OSXB3,6.56,-57.28,-387.7,43729.0
IHPARDINI,PARD3,21.38,7.18,20.1,8637820.0
PANATLANTICA,PATI3,67.0,4.56,17.2,6143.0
PANATLANTICA,PATI4,59.0,4.07,17.2,4068.0
PÃO DE AÇÚCAR,PCAR3,23.48,4.3,10.4,107559000.0
PDG REALT,PDGR3,1.92,-24.4,-11.7,8185140.0
PETROBRAS,PETR3,27.82,3.61,44.0,523444000.0
PETROBRAS,PETR4,26.99,3.55,44.0,2255650000.0
PETZ,PETZ3,21.97,49.29,9.2,135639000.0
PROFARMA,PFRM3,5.4,4.79,3.8,1442840.0
PAGUE MENOS,PGMN3,9.3,11.66,5.3,13535200.0
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,11.0,-6.92,-7.8,8128.0
PLANOEPLANO,PLPL3,3.48,2.87,33.1,4236450.0
PARANAPANEMA S.A.,PMAM3,10.4,-47.43,-1.4,6168480.0
PANVEL FARMÁCIAS,PNVL3,13.81,32.95,2.6,15297600.0
MARCOPOLO,POMO3,2.46,145.34,0.7,816397.0
MARCOPOLO,POMO4,2.83,159.9,0.7,12446700.0
POSITIVO INF,POSI3,9.33,6.72,7.9,51770000.0
FOCUS,POWE3,13.57,14.94,3.5,5345140.0
PETRORIO,PRIO3,24.36,14.04,42.6,650128000.0
PRINER,PRNR3,7.5,10.05,7.0,975234.0
PORTOBELLO S/A,PTBL3,9.67,6.52,16.9,16126500.0
PETTENATI,PTNT3,23.0,16.77,9.5,979791.0
PETTENATI,PTNT4,7.25,6.31,9.5,233329.0
QUALICORP,QUAL3,19.0,8.2,37.4,46287700.0
RAIADROGASIL,RADL3,22.88,29.92,5.6,177456000.0
RUMO S.A.,RAIL3,16.77,22.88,24.5,213852000.0
RAIZEN,RAIZ4,6.52,21.83,2.9,72141400.0
CELULOSE IRANI,RANI3,6.63,5.23,25.5,13948700.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT3,13.09,5.86,13.8,252498.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT4,11.14,5.27,13.8,31811300.0
RECRUSUL,RCSL3,5.1,420.15,1.7,21526500.0
RECRUSUL,RCSL4,1.46,118.52,1.7,2959900.0
RNI,RDNI3,11.0,184.03,1.4,316193.0
REDE D OR,RDOR3,56.85,32.67,20.2,188630000.0
PETRORECONCA,RECV3,15.64,,,18281100.0
REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,REDE3,6.62,7.03,21.0,10496.0
LOCALIZA RENT A CAR,RENT3,51.64,14.84,28.1,347177000.0
RENOVA,RNEW11,8.94,-25.22,-88.7,101417.0
RENOVA,RNEW3,3.08,-25.37,-88.7,187565.0
RENOVA,RNEW4,2.76,-24.9,-88.7,679131.0
ROMI,ROMI3,16.66,8.72,14.5,10120600.0
REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A,RPMG3,2.99,-0.77,-15.7,319758.0
3R PETROLEUM,RRRP3,32.0,23.56,38.2,106839000.0
ROSSI RESIDENCIAL,RSID3,10.07,-69.45,-10.5,1041350.0
METALURGICA RIOSULENSE S/A,RSUL4,75.0,8.56,19.1,335446.0
SANEPAR,SAPR11,19.28,4.24,41.1,31697900.0
SANEPAR,SAPR3,3.86,4.25,41.1,2613500.0
SANEPAR,SAPR4,3.88,4.26,41.1,19633600.0
GRUPO SBF,SBFG3,27.24,27.87,6.7,29977200.0
SABESP,SBSP3,36.05,8.51,23.4,94587200.0
SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.,SCAR3,36.5,22.15,55.2,341577.0
SER EDUCA,SEER3,10.9,7.77,14.2,10914400.0
SEQUOIA LOG,SEQL3,13.17,130.65,1.2,27069800.0
Springs,SGPS3,7.15,8.74,6.9,704741.0
TIME FOR FUN,SHOW3,4.04,-3.85,-449.6,3204640.0
SCHULZ,SHUL4,8.88,13.41,9.1,2974280.0
SIMPAR,SIMH3,11.79,9.1,19.6,33448600.0
SLC Agricola,SLCE3,45.93,6.84,29.0,60176400.0
EDITORA SARAIVA,SLED3,0.68,-6.36,-48.3,156765.0
EDITORA SARAIVA,SLED4,0.4,-6.02,-48.3,449998.0
SMART FIT,SMFT3,22.95,-37.43,-23.2,24782300.0
SANSUY S.A. INDÚSTRIA DE PLÁSTICOS,SNSY5,4.96,-20.63,-1.1,21594.0
BOA SAFRA,SOJA3,14.35,17.23,16.0,4146500.0
GRUPO SOMA,SOMA3,15.36,58.89,10.6,92309600.0
SONDOTECNICA S/A.,SOND5,34.53,10.18,8.0,2755.0
SONDOTECNICA S/A.,SOND6,35.51,10.6,8.0,665.0
SINQIA,SQIA3,18.3,84.36,7.2,25449200.0
SBPAR,STBP3,6.06,15.55,21.5,38048600.0
Suzano Papel,SUZB3,51.37,9.22,37.1,464501000.0
SYN PROP TEC,SYNE3,14.0,12.85,51.7,7284590.0
TAESA,TAEE11,36.5,6.25,75.7,93876300.0
TAESA,TAEE3,12.27,6.29,75.7,946963.0
TAESA,TAEE4,12.22,6.27,75.7,2209880.0
TAURUS ARMAS,TASA3,23.14,4.08,30.2,1019880.0
TAURUS ARMAS,TASA4,22.72,4.01,30.2,30640100.0
TECNOSOLO S/A,TCNO3,2.66,-19.63,,112347.0
TECNOSOLO S/A,TCNO4,1.99,-17.93,,180732.0
TECNISA,TCSA3,4.0,-8.16,-48.9,4856130.0
TECHNOS,TECN3,3.13,4.3,19.5,14736600.0
TEKA S.A.,TEKA3,26.1,-279.82,-1.1,494.0
TEKA S.A.,TEKA4,8.97,-275.54,-1.1,48358.0
TELEBRAS,TELB3,46.11,-6.98,-129.0,57313.0
TELEBRAS,TELB4,19.01,-1.66,-129.0,101407.0
Tenda,TEND3,18.81,6.82,12.2,32160700.0
TRACK FIELD,TFCO4,13.54,26.9,20.0,2015960.0
Tegma,TGMA3,16.23,8.56,12.1,7968180.0
TIM,TIMS3,13.11,8.47,18.3,81672300.0
TEKNO,TKNO4,62.25,4.15,16.0,284.0
TOTVS,TOTS3,35.56,17.04,40.8,140252000.0
TRIUNFO PARTICIPACOES SA,TPIS3,2.13,-98.48,-1.9,8944640.0
TC,TRAD3,6.2,,,21555100.0
Trisul,TRIS3,6.08,7.21,21.7,11264100.0
TRANSMISSÃO PAULISTA,TRPL3,31.21,5.94,98.7,106173.0
TRANSMISSÃO PAULISTA,TRPL4,23.09,4.7,98.7,31934100.0
3TENTOS,TTEN3,9.86,,,10925800.0
TUPY,TUPY3,22.0,7.43,8.9,18964400.0
RENAUX,TXRX3,29.8,12.81,19.9,1879.0
RENAUX,TXRX4,8.8,9.8,19.9,7649.0
UNICASA,UCAS3,4.43,8.41,13.7,195661.0
ULTRAPAR PARTICIPAÇÕES SA,UGPA3,13.48,15.22,1.7,120809000.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP3,92.2,4.49,33.9,3757600.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP5,91.4,4.45,33.9,20454.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP6,91.89,4.47,33.9,30017000.0
USIMINAS,USIM3,13.14,1.55,31.6,6449720.0
USIMINAS,USIM5,13.5,1.6,31.6,401132000.0
USIMINAS,USIM6,18.99,2.3,31.6,177.0
VALE,VALE3,68.3,2.01,60.3,2500020000.0
VAMOS,VAMO3,12.81,22.42,25.3,56751800.0
VIBRA,VBBR3,22.77,10.48,3.2,268523000.0
VIA,VIIA3,6.21,17.68,3.2,333338000.0
VITTIA,VITT3,12.7,14.03,19.7,1244890.0
VIVARA S.A.,VIVA3,29.08,22.31,23.8,30112900.0
VIVER,VIVR3,2.01,-9.95,-54.7,37666200.0
TELEF BRASIL,VIVT3,49.28,16.07,12.4,131569000.0
VALID,VLID3,9.5,11.23,6.9,3071110.0
VULCABRAS S/A.,VULC3,9.84,16.69,9.3,9579890.0
VIVEO,VVEO3,20.0,,,6024410.0
WEG SA,WEGE3,35.65,34.9,19.4,290519000.0
WESTWING,WEST3,3.72,-2.35,-18.7,4331510.0
WHIRLPOOL S.A.,WHRL3,6.7,8.65,9.1,64543.0
WHIRLPOOL S.A.,WHRL4,8.55,11.35,9.1,109117.0
WIZ S.A.,WIZS3,8.65,2.79,44.1,37528900.0
WLM,WLMM3,32.71,9.1,6.5,8213.0
WLM,WLMM4,33.95,9.5,6.5,74976.0
YDUQS PART,YDUQ3,23.81,24.38,10.1,65690700.0
