Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio
LE LIS BLANC DEUX,LLIS3,2.16,-6.89,-36.2,2084430.0
LOG COM PROP,LOGG3,25.16,28.74,74.7,12373800.0
Log-In,LOGN3,22.3,17.89,13.9,18754500.0
LOPES BRASIL,LPSB3,2.71,4.34,29.0,3500700.0
RENNER,LREN3,34.23,24.92,12.8,312201000.0
LUPATECH,LUPA3,5.48,-14.78,-24.9,12163900.0
TREVISA INVESTIMENTOS SA,LUXM4,80.97,25.61,14.6,44603.0
WDC NETWORKS,LVTC3,18.95,,,10095100.0
LOCAWEB,LWSA3,22.4,264.09,7.1,147213000.0
CIA MARCOPOLO,MAPT4,37.95,-371.02,,180.0
MATER DEI,MATD3,17.1,,,11364500.0
MOBLY,MBLY3,6.79,-7.42,-7.0,1680670.0
M.DIASBRANCO,MDIA3,31.23,40.64,3.7,32173300.0
MOURA DUBEUX,MDNE3,6.94,6.48,12.8,2858900.0
IMC S/A,MEAL3,3.25,-10.36,-7.5,12168300.0
MELNICK,MELK3,4.21,5.47,9.2,3638650.0
MANGELS,MGEL4,17.0,8.15,12.2,119129.0
MAGAZ LUIZA,MGLU3,13.68,79.67,3.2,596667000.0
MILLS,MILS3,5.61,17.31,12.3,10489500.0
MULTILASER,MLAS3,6.96,,,20559000.0
MUNDIAL S/A,MNDL3,59.0,5.08,12.3,63166.0
MINUPAR,MNPR3,9.58,1.56,15.4,201879.0
MONTEIRO ARANHA,MOAR3,431.98,-140.01,-33.4,1425510.0
MOSAICO SA,MOSI3,12.05,31.77,13.6,23416400.0
MOVIDA,MOVI3,16.79,11.39,21.3,49879400.0
Marfrig,MRFG3,26.23,3.92,11.6,175822000.0
MRV,MRVE3,11.8,12.07,11.3,83402900.0
MELHORAMENTOS,MSPA3,48.31,-11.54,-25.1,0.0
MELHORAMENTOS,MSPA4,45.0,-10.86,-25.1,0.0
IGUAÇU,MTIG4,38.38,-7.22,-13.0,22385.0
MITRE REALTY,MTRE3,8.0,6.72,11.2,8169250.0
METISA,MTSA4,42.19,5.91,13.1,143921.0
Multiplan,MULT3,18.82,28.75,44.7,128319000.0
WETZEL S.A.,MWET3,31.01,-149.72,-0.4,1201.0
WETZEL S.A.,MWET4,19.56,-118.42,-0.4,178965.0
IOCHPE-MAXION,MYPK3,18.12,9.92,5.9,26802800.0
NEOENERGIA,NEOE3,14.87,6.3,19.2,40408900.0
NEOGRID,NGRD3,4.64,22.54,17.0,10377400.0
GETNINJAS,NINJ3,9.04,,,1997110.0
NORDON INDS METALURGICAS SA,NORD3,15.03,-116.11,-65.0,44068.0
GRUPO NATURA,NTCO3,43.35,24.49,6.5,297138000.0
NUTRIPLANT,NUTR3,253.0,10.12,3.8,1150.0
ODONTOPREV,ODPV3,14.3,12.22,32.6,16630800.0
OUROFINO S/A,OFSA3,28.0,11.08,17.9,768502.0
OI,OIBR3,0.98,-9.7,-71.1,74479200.0
OI,OIBR4,1.65,-10.95,-71.1,1827330.0
OMEGA GER,OMGE3,32.58,25.12,31.5,43968400.0
ONCOCLINICAS,ONCO3,13.8,,,28735000.0
OCEANPACT,OPCT3,3.75,433.82,0.4,9461880.0
ORIZON,ORVR3,26.1,34.91,14.3,16491400.0
OSX BRASIL,OSXB3,7.5,-56.25,-493.0,74211.0
IHPARDINI,PARD3,21.75,7.53,20.5,11508600.0
PANATLANTICA,PATI3,73.95,4.99,17.2,8590.0
PANATLANTICA,PATI4,60.0,4.13,17.2,5062.0
PÃO DE AÇÚCAR,PCAR3,25.3,3.32,9.8,63895900.0
PDG REALT,PDGR3,1.63,-15.16,-27.8,1801910.0
PETROBRAS,PETR3,29.87,4.47,42.9,468452000.0
PETROBRAS,PETR4,29.42,4.43,42.9,2093460000.0
PETZ,PETZ3,23.3,58.43,8.9,141561000.0
PROFARMA,PFRM3,5.75,5.29,4.0,1557820.0
PAGUE MENOS,PGMN3,12.0,14.37,5.5,15640100.0
PLASCAR PARTICIPAÇÕES INDUSTRIAIS S.A,PLAS3,11.8,-6.16,-10.0,43406.0
PLANOEPLANO,PLPL3,3.58,2.43,29.6,5758430.0
PARANAPANEMA S.A.,PMAM3,10.52,280.84,0.2,6653610.0
PANVEL FARMÁCIAS,PNVL3,14.09,33.49,2.6,15588200.0
MARCOPOLO,POMO3,2.53,45.06,2.2,847993.0
MARCOPOLO,POMO4,2.95,50.21,2.2,11382100.0
POSITIVO INF,POSI3,10.0,9.31,6.6,87895300.0
FOCUS,POWE3,12.04,9.65,4.6,7355180.0
PETRORIO,PRIO3,26.27,19.46,37.8,413511000.0
PRINER,PRNR3,7.94,17.6,5.3,765490.0
PORTOBELLO S/A,PTBL3,10.8,8.3,15.2,31251800.0
PETTENATI,PTNT3,24.26,17.61,9.5,829824.0
PETTENATI,PTNT4,6.34,5.71,9.5,300654.0
QUALICORP,QUAL3,18.72,7.56,39.4,84285400.0
RAIADROGASIL,RADL3,22.29,30.18,5.7,141409000.0
RUMO S.A.,RAIL3,17.0,20.27,27.6,200443000.0
RAIZEN,RAIZ4,7.13,28.87,3.2,69698600.0
CELULOSE IRANI,RANI3,6.12,6.46,21.6,11425000.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT3,13.1,6.46,13.8,421569.0
RANDON S.A. IMPLEMENTOS E PARTICIPAÇÕES,RAPT4,11.21,5.81,13.8,42940700.0
RECRUSUL,RCSL3,4.9,191.11,4.3,23673000.0
RECRUSUL,RCSL4,1.42,54.18,4.3,3577580.0
RNI,RDNI3,11.99,-16729.5,-0.0,454339.0
REDE D OR,RDOR3,66.42,38.46,20.8,384561000.0
PETRORECONCA,RECV3,19.75,,,13631800.0
REDE EMPRESAS DE ENERGIA ELÉTRICA S.A.,REDE3,6.74,7.47,20.7,30635.0
LOCALIZA RENT A CAR,RENT3,53.45,18.56,22.4,377393000.0
RENOVA,RNEW11,8.8,-25.15,-75.6,151719.0
RENOVA,RNEW3,3.1,-25.4,-75.6,251940.0
RENOVA,RNEW4,2.8,-24.94,-75.6,705067.0
ROMI,ROMI3,18.09,10.25,13.8,11922200.0
REFINARIA DE PETRÓLEOS DE MANGUINHOS S.A,RPMG3,3.5,-0.9,-15.7,402068.0
3R PETROLEUM,RRRP3,42.9,,,68410400.0
ROSSI RESIDENCIAL,RSID3,8.61,-20.92,-28.8,930024.0
METALURGICA RIOSULENSE S/A,RSUL4,84.76,9.67,19.1,575578.0
SANEPAR,SAPR11,18.6,4.67,37.9,38013900.0
SANEPAR,SAPR3,3.69,4.64,37.9,2503340.0
SANEPAR,SAPR4,3.76,4.7,37.9,17862800.0
GRUPO SBF,SBFG3,27.59,70.92,3.4,28732600.0
SABESP,SBSP3,36.84,9.06,23.0,128858000.0
SÃO CARLOS EMPREEND.E PARTICIPAÇÕES S.A.,SCAR3,37.0,14.55,62.4,323028.0
SER EDUCA,SEER3,11.27,8.85,13.5,10706300.0
SEQUOIA LOG,SEQL3,15.49,121.89,1.6,32643200.0
Springs,SGPS3,6.97,10.19,6.0,778071.0
TIME FOR FUN,SHOW3,4.91,-4.62,-641.2,3655420.0
SCHULZ,SHUL4,9.03,15.54,8.9,4487420.0
SIMPAR,SIMH3,13.09,11.75,16.7,42337900.0
SLC Agricola,SLCE3,45.57,6.8,28.8,60590600.0
EDITORA SARAIVA,SLED3,0.62,-3.96,-62.7,161970.0
EDITORA SARAIVA,SLED4,0.31,-3.71,-62.7,430907.0
SMART FIT,SMFT3,24.95,-39.33,-32.1,36364000.0
SAO MARTINHO,SMTO3,35.74,13.32,27.9,40833100.0
NOT FOUND,SNSY3,,,,
SANSUY S.A. INDÚSTRIA DE PLÁSTICOS,SNSY5,5.17,-8.12,-2.8,30415.0
BOA SAFRA,SOJA3,13.76,16.5,16.0,4270200.0
GRUPO SOMA,SOMA3,16.1,95.24,8.2,77364400.0
SONDOTECNICA S/A.,SOND5,37.4,20.46,5.1,3411.0
SONDOTECNICA S/A.,SOND6,35.51,19.12,5.1,681.0
SINQIA,SQIA3,19.65,90.52,7.2,27301500.0
SBPAR,STBP3,7.74,31.48,16.2,34023000.0
Suzano Papel,SUZB3,50.35,10.94,33.7,465073000.0
SYN PROP TEC,SYNE3,10.06,10.06,52.2,4460530.0
TAESA,TAEE11,35.47,6.27,74.4,90689300.0
TAESA,TAEE3,11.93,6.3,74.4,1086010.0
TAESA,TAEE4,11.85,6.27,74.4,2649900.0
TAURUS ARMAS,TASA3,21.52,4.31,28.7,1226700.0
TAURUS ARMAS,TASA4,20.25,4.09,28.7,35068500.0
TECNOSOLO S/A,TCNO3,3.04,-20.6,,222605.0
TECNOSOLO S/A,TCNO4,2.39,-18.95,,476093.0
TECNISA,TCSA3,4.96,-9.19,-40.7,6083860.0
TECHNOS,TECN3,3.54,5.19,19.1,13361400.0
TEKA S.A.,TEKA3,26.1,-279.82,-1.1,1168.0
TEKA S.A.,TEKA4,13.25,-276.61,-1.1,32993.0
TELEBRAS,TELB3,51.0,-8.64,-117.0,66516.0
TELEBRAS,TELB4,23.37,-2.78,-117.0,132998.0
Tenda,TEND3,17.06,4.97,15.0,27828700.0
TRACK FIELD,TFCO4,14.65,34.28,19.8,3309970.0
Tegma,TGMA3,16.72,7.75,13.1,10548700.0
TIM,TIMS3,11.69,7.79,18.3,70460300.0
TEKNO,TKNO4,59.9,4.92,15.3,285.0
TOTVS,TOTS3,33.8,18.59,40.8,153735000.0
TRIUNFO PARTICIPACOES SA,TPIS3,2.52,-18.21,-11.7,10850300.0
TC,TRAD3,5.85,,,16471600.0
Trisul,TRIS3,7.11,7.23,21.4,14379200.0
TRANSMISSÃO PAULISTA,TRPL3,32.7,6.64,100.8,58435.0
TRANSMISSÃO PAULISTA,TRPL4,24.17,5.23,100.8,41112700.0
3TENTOS,TTEN3,8.8,,,13035000.0
TUPY,TUPY3,19.91,6.99,9.1,21814200.0
RENAUX,TXRX3,30.0,16.22,18.0,1859.0
RENAUX,TXRX4,8.81,12.32,18.0,14622.0
UNICASA,UCAS3,4.05,9.11,13.6,319605.0
ULTRAPAR PARTICIPAÇÕES SA,UGPA3,14.7,14.82,2.0,142656000.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP3,82.4,4.9,31.7,2579230.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP5,80.0,4.75,31.7,26385.0
UNIPAR PARTICIPAÇÕES S.A.,UNIP6,78.34,4.65,31.7,25388300.0
USIMINAS,USIM3,15.51,2.49,29.1,8722700.0
USIMINAS,USIM5,15.93,2.56,29.1,425594000.0
USIMINAS,USIM6,18.99,3.06,29.1,228.0
VALE,VALE3,74.95,2.16,60.7,2630260000.0
VAMOS,VAMO3,14.46,32.05,24.4,50917200.0
VIA,VIIA3,7.85,7.67,7.9,367264000.0
VITTIA,VITT3,9.0,13.8,17.4,1543790.0
VIVARA S.A.,VIVA3,28.1,22.89,24.3,38461200.0
VIVER,VIVR3,2.36,-14.65,-48.3,57059700.0
TELEF BRASIL,VIVT3,43.15,13.99,12.7,114747000.0
VALID,VLID3,8.22,12.55,6.0,3308970.0
VULCABRAS S/A.,VULC3,10.2,21.22,8.2,8776200.0
VIVEO,VVEO3,20.55,,,10479900.0
WEG SA,WEGE3,37.53,38.1,19.9,324177000.0
WESTWING,WEST3,4.75,-6.69,-8.7,5270330.0
WHIRLPOOL S.A.,WHRL3,6.7,7.42,10.7,111993.0
WHIRLPOOL S.A.,WHRL4,7.94,9.01,10.7,153443.0
WIZ S.A.,WIZS3,11.72,3.55,48.1,53674100.0
WLM,WLMM3,34.01,9.9,7.2,6686.0
WLM,WLMM4,39.52,11.66,7.2,67445.0
YDUQS PART,YDUQ3,23.41,22.31,11.1,76078900.0
