Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
LUPATECH,LUPA3,5.83,24.43,14.63,14210000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
TREVISA,LUXM4,81.99,20.17,16.81,119530.0,FASE OPERACIONAL
WDC NETWORKS,LVTC3,16.35,6.26,13.98,3330000.0,FASE OPERACIONAL
LOCAWEB,LWSA3,9.7,158.47,3.66,136940000.0,FASE OPERACIONAL
CEMEPE,MAPT3,37.0,-157.68,,0.0,FASE OPERACIONAL
CEMEPE,MAPT4,21.51,-157.68,,1260.0,FASE OPERACIONAL
MATER DEI,MATD3,15.89,15.87,21.58,10850000.0,FASE OPERACIONAL
MOBLY,MBLY3,6.38,-6.52,-11.34,2780000.0,FASE OPERACIONAL
M.DIASBRANCO,MDIA3,23.13,18.83,5.64,30480000.0,FASE OPERACIONAL
MOURA DUBEUX,MDNE3,6.54,8.7,8.66,1770000.0,FASE OPERACIONAL
IMC S/A,MEAL3,2.62,-42.19,-1.33,5420000.0,FASE OPERACIONAL
MELNICK,MELK3,4.22,7.91,6.80,2430000.0,FASE OPERACIONAL
MANGELS INDL,MGEL4,13.94,3.41,26.47,25520.0,FASE OPERACIONAL
MAGAZ LUIZA,MGLU3,7.0,46.42,2.85,833720000.0,FASE OPERACIONAL
MILLS,MILS3,6.42,13.74,16.50,7190000.0,FASE OPERACIONAL
MULTILASER,MLAS3,7.69,6.8,16.60,12470000.0,FASE OPERACIONAL
MMX MINER,MMXM11,2.1,-746.77,,0.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
MMX MINER,MMXM3,14.0,-746.77,,0.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
MUNDIAL,MNDL3,34.7,3.81,13.75,92270.0,FASE OPERACIONAL
MINUPAR,MNPR3,6.05,1.02,13.99,71490.0,FASE OPERACIONAL
MONT ARANHA,MOAR3,406.0,7.92,34480.16,1400000.0,FASE OPERACIONAL
MOSAICO,MOSI3,8.48,38.63,6.27,6460000.0,FASE OPERACIONAL
MOVIDA,MOVI3,16.48,8.67,29.43,35630000.0,FASE OPERACIONAL
MARFRIG,MRFG3,22.48,2.83,13.28,136290000.0,FASE OPERACIONAL
MRV,MRVE3,13.41,10.89,13.58,60990000.0,FASE OPERACIONAL
MELHOR SP,MSPA3,48.5,-8.39,-33.39,29846.0,FASE OPERACIONAL
MELHOR SP,MSPA4,46.0,-8.39,-33.39,28308.0,FASE OPERACIONAL
METAL IGUACU,MTIG4,35.44,,0.02,14850.0,FASE OPERACIONAL
MITRE REALTY,MTRE3,7.6,12.45,7.61,4220000.0,FASE OPERACIONAL
METISA,MTSA3,64.5,6.54,13.19,0.0,FASE OPERACIONAL
METISA,MTSA4,40.79,6.54,13.19,155090.0,FASE OPERACIONAL
MULTIPLAN,MULT3,21.5,29.36,42.09,142690000.0,FASE OPERACIONAL
WETZEL S/A,MWET3,22.5,1.36,29.73,71412.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
WETZEL S/A,MWET4,16.01,1.36,29.73,39280.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
IOCHP-MAXION,MYPK3,15.07,6.78,8.02,20990000.0,FASE OPERACIONAL
NEOENERGIA,NEOE3,16.44,6.48,18.37,31870000.0,FASE OPERACIONAL
NEOGRID,NGRD3,3.05,16.5,12.81,5260000.0,FASE OPERACIONAL
GETNINJAS,NINJ3,4.99,1.36,-74.19,3540000.0,FASE OPERACIONAL
NORDON MET,NORD3,10.0,54.5,96.36,2820.0,PARALISADA
GRUPO NATURA,NTCO3,22.7,41.58,2.29,294270000.0,FASE OPERACIONAL
NUTRIPLANT,NUTR3,253.0,5.35,6.81,0.0,FASE OPERACIONAL
ODERICH,ODER4,190.0,13.57,26.03,0.0,FASE OPERACIONAL
ODONTOPREV,ODPV3,12.48,12.04,28.73,18090000.0,FASE OPERACIONAL
OUROFINO S/A,OFSA3,25.29,10.5,16.76,287640.0,FASE OPERACIONAL
OI,OIBR3,1.07,-23.54,-16.71,69350000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
OI,OIBR4,1.75,-23.54,-16.71,1300000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
ONCOCLINICAS,ONCO3,10.85,137.78,1.50,15470000.0,FASE OPERACIONAL
OCEANPACT,OPCT3,2.92,163.27,0.89,2650000.0,FASE OPERACIONAL
ORIZON,ORVR3,28.02,40.53,14.56,9870000.0,FASE OPERACIONAL
OSX BRASIL,OSXB3,7.71,17.99,1251.05,230210.0,FASE OPERACIONAL
IHPARDINI,PARD3,22.98,8.33,18.63,6940000.0,FASE OPERACIONAL
PANATLANTICA,PATI3,69.0,4.04,18.60,3360.0,FASE OPERACIONAL
PANATLANTICA,PATI4,59.61,4.04,18.60,1720.0,FASE OPERACIONAL
P.ACUCAR-CBD,PCAR3,22.63,4.62,4.82,54980000.0,FASE OPERACIONAL
PDG REALT,PDGR3,1.46,-4.64,-60.21,1520000.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
PADTEC,PDTC3,6.35,15.67,9.82,920880.0,FASE OPERACIONAL
PAR AL BAHIA,PEAB3,65.0,1.23,198.61,3670.0,FASE OPERACIONAL
PAR AL BAHIA,PEAB4,75.0,1.23,198.61,7750.0,FASE OPERACIONAL
PETROBRAS,PETR3,35.27,3.2,56.06,607180000.0,FASE OPERACIONAL
PETROBRAS,PETR4,32.35,3.2,56.06,2040000000.0,FASE OPERACIONAL
PETZ,PETZ3,17.81,34.13,8.27,110250000.0,FASE OPERACIONAL
PROFARMA,PFRM3,5.01,7.76,2.22,804580.0,FASE OPERACIONAL
PAGUE MENOS,PGMN3,8.6,10.78,5.34,7620000.0,FASE OPERACIONAL
PLASCAR PART,PLAS3,10.9,-6.54,-8.21,5230.0,FASE OPERACIONAL
PLANOEPLANO,PLPL3,3.8,4.87,14.41,2790000.0,FASE OPERACIONAL
PARANAPANEMA,PMAM3,8.14,-13.29,-5.00,3010000.0,FASE OPERACIONAL
DIMED,PNVL3,13.73,24.95,3.26,8370000.0,FASE OPERACIONAL
MARCOPOLO,POMO3,2.88,13.76,8.90,794960.0,FASE OPERACIONAL
MARCOPOLO,POMO4,3.42,13.76,8.90,14720000.0,FASE OPERACIONAL
WILSON SONS,PORT3,60.63,13.24,25.00,2540000.0,FASE OPERACIONAL
POSITIVO TEC,POSI3,9.36,3.63,14.51,34780000.0,FASE OPERACIONAL
FOCUS ON,POWE3,10.93,10.64,3.52,4800000.0,FASE OPERACIONAL
PETRORIO,PRIO3,23.92,11.13,52.94,419350000.0,FASE OPERACIONAL
PRINER,PRNR3,6.37,11.87,4.97,719180.0,FASE OPERACIONAL
PORTO VM,PSVM11,5.5,,,7810.0,FASE PRÉ-OPERACIONAL
PORTOBELLO,PTBL3,9.43,6.85,15.25,9540000.0,FASE OPERACIONAL
PETTENATI,PTNT3,12.12,5.5,11.11,226670.0,FASE OPERACIONAL
PETTENATI,PTNT4,6.15,5.5,11.11,118620.0,FASE OPERACIONAL
QUALICORP,QUAL3,18.4,10.57,28.27,36600000.0,FASE OPERACIONAL
RAIADROGASIL,RADL3,23.16,29.38,5.80,148300000.0,FASE OPERACIONAL
RUMO S.A.,RAIL3,15.62,21.05,25.32,190980000.0,FASE OPERACIONAL
RAIZEN,RAIZ4,6.42,9.04,3.26,57640000.0,FASE OPERACIONAL
IRANI,RANI3,6.42,5.22,24.80,7970000.0,FASE OPERACIONAL
RANDON PART,RAPT3,12.16,4.03,18.30,139940.0,FASE OPERACIONAL
RANDON PART,RAPT4,12.04,4.03,18.30,27870000.0,FASE OPERACIONAL
RECRUSUL,RCSL3,4.64,243.43,1.35,18360000.0,FASE OPERACIONAL
RECRUSUL,RCSL4,1.26,243.43,1.35,1670000.0,FASE OPERACIONAL
RNI,RDNI3,9.33,104.06,2.25,243160.0,FASE OPERACIONAL
REDE D OR,RDOR3,44.32,28.96,18.29,134630000.0,FASE OPERACIONAL
PETRORECSA,RECV3,20.4,19.8,24.67,11810000.0,FASE OPERACIONAL
REDE ENERGIA,REDE3,6.85,7.43,20.31,8210.0,FASE OPERACIONAL
LOCALIZA,RENT3,58.6,16.7,27.79,401610000.0,FASE OPERACIONAL
RENOVA,RNEW11,6.88,-316.84,-6.80,66740.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
RENOVA,RNEW3,2.4,-316.84,-6.80,167780.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
RENOVA,RNEW4,2.26,-316.84,-6.80,345040.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
INDS ROMI,ROMI3,17.0,8.39,15.26,12790000.0,FASE OPERACIONAL
ALFA HOLDING,RPAD3,6.3,26.47,,4860.0,FASE OPERACIONAL
ALFA HOLDING,RPAD5,8.18,26.47,,19520.0,FASE OPERACIONAL
ALFA HOLDING,RPAD6,4.4,26.47,,4500.0,FASE OPERACIONAL
PET MANGUINH,RPMG3,2.97,-0.97,-11.74,142840.0,EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE
3R PETROLEUM,RRRP3,38.24,24.64,32.24,98130000.0,FASE OPERACIONAL
ROSSI RESID,RSID3,8.85,-2.09,-336.75,717350.0,FASE OPERACIONAL
RIOSULENSE,RSUL4,74.0,5.5,26.60,270600.0,FASE OPERACIONAL
SANEPAR,SAPR11,20.16,4.83,36.72,27710000.0,FASE OPERACIONAL
SANEPAR,SAPR3,3.87,4.83,36.72,1750000.0,FASE OPERACIONAL
SANEPAR,SAPR4,4.01,4.83,36.72,14760000.0,FASE OPERACIONAL
