Empresa,Ticker,Cotação,EV/EBIT,M.EBIT,Volume Médio,Situação
CEMEPE,MAPT3,37.0,-156.75,-,14800.0,[]
CEMEPE,MAPT4,21.51,-156.75,-,3232.5,[]
HOSPITAL MATER DEI SA,MATD3,14.87,21.78,23.95,10695163.68,[]
Mobly S.A.,MBLY3,6.6,-6.81,-11.34,1787836.72,[]
M.DIAS BRANCO,MDIA3,22.0,17.90,5.64,25785524.16,[]
MOURA DUBEUX ENGENHARIA S/A,MDNE3,6.28,8.32,8.66,2213191.92,[]
INTERNATIONAL MEAL COMPANY,MEAL3,2.67,-42.84,-1.33,4425476.92,[]
MELNICK EVEN DESENVOLVIMENTO IMOBILIÁRIO S.A.,MELK3,4.22,7.91,6.80,1970354.84,[]
MANGELS INDUSTRIAL,MGEL4,13.89,3.46,26.47,24948.0,[]
MAGAZINE LUIZA,MGLU3,6.33,42.00,2.85,897899224.76,[]
MILLS,MILS3,6.07,12.94,16.50,6407605.56,[]
MULTILASER INDUSTRIAL S.A.,MLAS3,6.86,6.05,16.45,10119126.88,[]
MUNDIAL,MNDL3,36.72,3.87,13.75,38508.22,[]
MINUPAR,MNPR3,6.4,1.08,13.99,55702.76,[]
MONTEIRO ARANHA,MOAR3,410.0,8.00,-110498.91,1186342.46,[]
Mosaico Tecnologia ao Consumidor S.A.,MOSI3,7.24,27.67,6.23,4326829.24,[]
MOVIDA,MOVI3,15.67,8.45,29.43,35520319.96,[]
MARFRIG,MRFG3,20.32,2.68,13.28,133333834.56,[]
MRV ENGENHARIA E PARTICIPAÇÕES,MRVE3,12.46,10.40,13.58,70785369.28,[]
MELHORAMENTOS,MSPA3,48.5,-8.39,-33.39,19400.0,[]
MELHORAMENTOS,MSPA4,46.0,-8.39,-33.39,18400.0,[]
METALGRAFICA IGUACU,MTIG4,35.44,4.755.48,0.02,66628.0,[]
MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,MTRE3,6.96,10.86,7.61,4074751.8,[]
METISA,MTSA4,40.06,6.49,13.19,119128.36,[]
MULTIPLAN,MULT3,20.7,29.95,42.09,150027190.92,[]
WETZEL,MWET3,22.5,1.36,29.73,2250.0,['RECUPERAÇÃO JUDICIAL']
WETZEL,MWET4,15.93,1.36,29.73,59410.18,['RECUPERAÇÃO JUDICIAL']
IOCHPE MAXION,MYPK3,14.05,6.63,8.02,18687556.16,[]
NEOENERGIA,NEOE3,16.04,6.42,18.37,21574339.52,[]
NEOGRID,NGRD3,2.94,15.63,12.81,4616684.28,[]
GETNINJAS,NINJ3,4.39,2.07,-74.18,2116568.92,[]
NORDON INDUSTRIAS METALURGICAS,NORD3,10.12,54.92,96.21,6577.07,[]
NATURA &CO HOLDING S.A.,NTCO3,21.01,37.54,2.39,244584532.84,[]
NUTRIPLANT INDUSTRIA E COMERCIO S.A.,NUTR3,253.0,5.35,6.81,25300.0,[]
CONSERVAS ODERICH,ODER4,857.15,59.32,26.03,,[]
ODONTOPREV,ODPV3,12.21,11.76,28.73,21583095.8,[]
OURO FINO SAÚDE ANIMAL,OFSA3,24.91,10.36,16.76,183315.0,[]
OI,OIBR3,1.06,-17.33,-101.51,91683518.36,['RECUPERAÇÃO JUDICIAL']
OI,OIBR4,1.76,-17.33,-101.51,2110350.04,['RECUPERAÇÃO JUDICIAL']
ONCOCLINICAS DO BRASIL SERVICOS MEDICOS S.A.,ONCO3,11.33,-111.63,-2.79,10861245.32,[]
OCEANPACT SERVICOS MARITIMOS S.A.,OPCT3,2.9,162.67,0.89,2405657.28,[]
ORIZON VALORIZACAO DE RESIDUOS S.A.,ORVR3,29.0,41.79,14.56,17076970.04,[]
OSX BRASIL,OSXB3,7.25,17.99,1235.15,116855.4,[]
INSTITUTO HERMES PARDINI,PARD3,21.95,7.96,18.63,8400943.68,[]
PANATLANTICA,PATI3,69.0,4.04,18.60,13007.0,[]
PANATLANTICA,PATI4,60.0,4.04,18.60,15427.67,[]
CIA BRASILEIRA DE DISTRIBUIÇÃO,PCAR3,21.51,9.63,4.45,53932972.08,[]
PDG REALTY,PDGR3,1.58,-4.66,-60.21,2045843.4,[]
PADTEC HOLDING S.A.,PDTC3,6.58,16.21,9.83,652830.4,[]
CIA PARTICIPAÇÕES ALIANCA DA BAHIA,PEAB3,64.95,1.20,1487.69,12953.8,[]
CIA PARTICIPAÇÕES ALIANCA DA BAHIA,PEAB4,75.0,1.20,1487.69,14647.0,[]
PETROBRAS,PETR3,35.91,3.23,56.06,727789701.56,[]
PETROBRAS,PETR4,32.63,3.23,56.06,2185321548.88,[]
PETZ,PETZ3,17.67,54.61,7.75,125917455.12,[]
PROFARMA,PFRM3,4.88,7.64,2.22,533071.6,[]
EMPREENDIMENTOS PAGUE MENOS S.A.,PGMN3,9.11,11.35,5.34,7471740.28,[]
PLASCAR PARTICIPAÇÕES,PLAS3,9.88,-6.28,-8.21,8552.94,[]
PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,PLPL3,3.78,7.39,13.84,2893001.36,[]
PARANAPANEMA,PMAM3,8.04,-13.28,-5.00,3257372.72,[]
DIMED,PNVL3,13.09,24.01,3.26,7276049.84,[]
MARCOPOLO,POMO3,2.61,12.79,8.90,908962.76,[]
MARCOPOLO,POMO4,3.08,12.79,8.90,19857231.44,[]
WILSON SONS,PORT3,60.05,13.11,25.13,3921441.24,[]
POSITIVO,POSI3,9.0,3.52,14.67,31824235.68,[]
FOCUS ENERGIA HOLDING PARTICIPAÇÕES S.A,POWE3,10.93,10.64,3.52,2849013.4,[]
PETRO RIO,PRIO3,24.41,11.82,50.90,479377173.04,[]
PRINER,PRNR3,6.73,12.61,4.97,804803.44,[]
PORTOBELLO,PTBL3,8.31,6.25,15.25,8390549.8,[]
PETTENATI,PTNT3,12.27,5.92,11.04,220536.0,[]
PETTENATI,PTNT4,6.22,5.92,11.04,119463.36,[]
QUALICORP,QUAL3,17.19,10.05,28.11,37157175.68,[]
RAIA DROGASIL,RADL3,21.98,27.94,5.80,160437675.2,[]
RUMO,RAIL3,15.26,20.70,25.32,180097285.76,[]
RAIZEN S.A.,RAIZ4,6.38,30.68,2.62,52013465.84,[]
Irani Papel e Embalagem S.A.,RANI3,6.16,5.04,24.80,7058824.36,[]
RANDON,RAPT3,12.13,3.96,18.42,147940.2,[]
RANDON,RAPT4,11.62,3.96,18.42,34201522.72,[]
RECRUSUL,RCSL3,3.96,169.73,1.71,22680548.0,[]
RECRUSUL,RCSL4,1.18,169.73,1.71,1658812.76,[]
RNI NEGÓCIOS IMOBILIÁRIOS,RDNI3,9.26,103.70,2.25,254948.8,[]
REDE D OR SÃO LUIZ S.A.,RDOR3,45.72,29.75,18.29,166133183.12,[]
PETRORECÔNCAVO S.A.,RECV3,21.36,19.18,26.96,14164213.0,[]
REDE ENERGIA,REDE3,6.56,7.23,20.31,9687.13,[]
LOCALIZA,RENT3,57.22,16.36,27.79,394347248.56,[]
RENOVA,RNEW11,7.55,-320.34,-6.80,54307.8,['RECUPERAÇÃO JUDICIAL']
RENOVA,RNEW3,2.79,-320.34,-6.80,157618.56,['RECUPERAÇÃO JUDICIAL']
RENOVA,RNEW4,2.39,-320.34,-6.80,377851.76,['RECUPERAÇÃO JUDICIAL']
